0.6,8.22313251666667,52.1666666666667,3.8451575166285e-07
0,NaN,NaN,NaN
0,NaN,NaN,NaN
0.5,91.37916434,5,1.81888372389618e-09
1,186.10183072,32.85,2.75066215788762e-08
1,9.2679844,23.8,1.05944872819652e-08
