8.04478072612003e-07,1
2.6797638,2.6797638
52,52
5.90559614926098e-07,5.90559614926098e-07
0.609781587492655,0
0.8881328,NaN
33,NaN
0.3822222477322,NaN
0.60979977133132,0
3.7378458,NaN
45,NaN
0.382220426804191,NaN
6.1717650689786e-10,1
6.9638751,6.9638751
4,4
3.92086374323155e-11,3.92086374323155e-11
6.47368699399495e-07,1
22.0453677,22.0453677
30,30
3.74398726356358e-08,3.74398726356358e-08
1.52837766643452e-07,1
5.0062339,5.0062339
23,23
5.77990126639667e-09,5.77990126639667e-09
