0.95,4.72704411052631,63.8947368421053,4.93645267844159e-07
0,NaN,NaN,NaN
0,NaN,NaN,NaN
0.7,27.8248946,5.92857142857143,1.11867192574095e-10
1,47.18047382,31.65,3.5608550465999e-08
1,5.8799935,22.7,7.92554725033575e-09
