1,4.35192362,54.5,5.45572447467306e-07
0,NaN,NaN,NaN
0,NaN,NaN,NaN
0.7,30.9727214142857,6.35714285714286,2.46619032346143e-09
1,3.785155965,31.55,3.3776086832097e-08
