7.45714587664688e-07,7.90993284917611e-07,9.75877719733619e-07,8.60195090817881e-07,9.46784057895396e-07,9.90711422387197e-07,3.95393892849053e-07,7.89834879731737e-07,8.88698869155041e-07,5.2175549385481e-07,7.3635420599558e-07,8.04813893225615e-07,5.11733411394933e-07,6.82098405103462e-07,8.25934493429373e-07,5.35290487147943e-07,9.47757399668233e-07,3.20769574348348e-07,8.12268284117519e-07,9.78501085119765e-07,1
6.6066164,6.0149104,5.7286779,6.5540256,5.5772079,5.7827388,6.3695773,6.0816357,6.0977152,5.9308585,5.64903,7.6310509,7.2906544,6.1977861,5.8897866,5.9693016,6.2924038,6.703657,6.1487438,6.1657154,6.234104665
37,36,35,39,33,34,37,36,35,36,34,44,41,36,35,36,38,38,36,37,36.65
5.37446870117125e-07,6.61052474501409e-07,6.07134015530458e-07,1.4709185383953e-07,8.65588644204323e-07,9.09539514765445e-07,3.89334381472213e-07,6.7281585103912e-07,8.17399574427349e-07,4.58720157186291e-07,6.33416870290974e-07,3.31092029042232e-08,9.40348934587693e-08,6.15905154226943e-07,8.15770024961258e-07,4.88009155112457e-07,2.92644716731993e-07,2.25741213009055e-07,6.5494250966531e-07,7.68065281474912e-07,5.34388117945958e-07
0.000802714007265914,0.000875962412863257,0.000349401185962246,9.88502483166871e-05,0.000279324018488593,0.000174332261544846,1.30690199790955e-05,0.00600220468812078,0.00438148188796907,0.000952534408819453,0.00019305700740832,0.00286944942530255,0.000148483153507187,0.00162868902090953,0.000378585876263373,7.99638179107448e-05,0.0021076692721529,0.000130865981574731,0.003092591792919,0.00222112608271193,0
7.4900731,9.6635691,6.2602562,5.5856398,3.9608146,5.991161,5.5286957,10.874708,8.2462178,7.4499657,4.4946225,16.0421726,8.0982853,9.4097041,7.1868286,7.4267187,8.7404431,6.6768004,9.721012,9.8969633,NaN
40,44,34,35,34,34,38,39,39,34,35,76,35,36,33,35,42,34,35,39,NaN
0.000622241426251172,0.000707730678958242,1.07457050456255e-05,1.23464378362523e-05,1.06672553645927e-05,9.89672280454188e-06,1.08623600815821e-05,0.00497698610672891,0.00360865401267652,3.91167887192165e-05,9.95962211880962e-06,0.00231312736024736,1.12381637936756e-05,0.00118129285171218,1.11025153962204e-05,1.13640243769531e-05,0.00166449350165636,1.24591735639692e-05,0.00254997515241671,0.00180019357402017,NaN
0.000763727303241447,0.00089968880415827,0.000195220299051374,0.000381390348930092,0.000229324874403095,0.000110610398132592,0.000177237773513373,0.00598588255974812,0.0043910617528441,0.000121412412367673,0.000284099508565746,0.00280793103851087,0.000248523759740845,0.00145738185970873,0.000216203549857584,0.000129150987612958,0.00204525532890209,8.73940348575481e-05,0.00308970438316362,0.00219726966586459,0
13.8362648,16.1362423,13.477605,14.6320081,11.2084667,14.3579134,14.5232217,18.7215068,15.7711638,17.6073947,11.7353991,16.353879,17.365863,16.9537235,15.7565257,17.5948272,14.1659268,16.3927408,17.5150804,18.9796146,NaN
36,37,39,36,36,36,39,40,38,38,36,34,37,40,34,42,35,38,42,49,NaN
0.000622541252528581,0.000705164453517041,3.24230909259499e-05,3.52066380075559e-05,2.8336838896388e-05,3.06832958397978e-05,3.30253660542927e-05,0.00497412071323272,0.00360715072509638,5.09930717097368e-05,2.90471447577266e-05,0.00229971760336786,4.24101438685771e-05,0.00117786415194414,3.7967719802794e-05,3.90277499539924e-05,0.00166266884704358,3.99968496243227e-05,0.00254823024721119,0.00180010300316247,NaN
1.48914035517417e-11,2.74576744337455e-14,9.1857358959882e-09,1.39283666670031e-09,2.28178928568062e-09,8.15951862553565e-09,1.29349652083779e-08,6.3397736318804e-11,5.37407439385591e-11,8.72539766333029e-09,4.23108641470557e-09,6.70248805949552e-07,1.87176763271311,2.36275366383443e-09,7.68909854405397e-09,3.17497207429971e-10,2.40353220264193e-10,6.79015718827736e-14,0.340756512001216,1.1054703957477e-06,0.85
160.8395626,389.4893257,138.2714314,140.2881934,136.0975683,137.3922581,138.8450112,159.916421,130.1669111,157.0124598,137.0387194,131.8333222,616.6282099,164.9888507,137.7907274,167.7051243,235.7380291,161.0053522,614.6439574,616.7420276,166.142309876471
7,17,6,6,6,6,6,7,6,7,6,6,27,7,6,7,10,7,27,27,7.23529411764706
1.4325625016982e-13,1.01551988023775e-15,6.92669643307876e-09,1.60590979921867e-11,1.56206895279686e-09,6.0352998674125e-09,1.10572848591656e-08,5.56681089484828e-13,2.63536492162161e-13,6.70482702321457e-09,3.38444552761863e-09,3.44877378470918e-09,0.0602479908205367,1.60849594761006e-11,5.75123318763277e-09,1.63968267652894e-12,5.30905136905971e-12,1.36116964851634e-15,0.0107168334507192,2.73493070661523e-09,2.64180519280377e-09
6.51976894373863e-07,5.92139556728095e-07,6.61333618935903e-07,5.67344682165434e-07,8.79658465381999e-07,5.94183405500532e-07,6.59667183242461e-07,9.0953242071562e-07,8.62283584357034e-07,6.19295411194247e-07,6.94260917929037e-07,7.01755864742803e-07,8.30947473798759e-07,6.61192328901971e-07,7.87702434043955e-07,6.5346770749578e-07,7.13196255154348e-07,6.63072960089952e-07,6.14893597567177e-07,8.35619633320006e-07,1
6.9378714,8.2872827,7.0308663,8.745916,7.2810661,7.0327182,8.8978964,9.5251764,7.8052377,6.3738626,7.1937945,6.3414889,7.4619372,7.8401116,7.0041115,6.1295051,6.6008315,8.4314648,9.7466366,6.8170168,7.574239615
33,35,33,35,32,34,33,33,32,33,32,33,33,33,33,32,32,34,34,31,33
2.41026637576665e-08,1.91972079546967e-08,2.44884210286162e-08,1.78686052610064e-08,2.95399180950821e-08,1.91638466363413e-08,2.13977983214818e-08,2.9174636428144e-08,3.10668668573438e-08,2.38061715752101e-08,2.58392681291503e-08,2.70721917757942e-08,2.88550345984223e-08,1.98157512906798e-08,2.85600116377609e-08,2.50913668343869e-08,2.4720956494618e-08,2.20799631870858e-08,1.93704136016794e-08,2.91283872552054e-08,2.45169740360186e-08
