2.46103135288079e-08,8.57107613548933e-09,5.06762709629328e-09,3.22601442003e-07,3.29124830705219e-08,3.66056446949288e-08,1.12054790862914e-07,8.31739844034172e-07,5.15583571470571e-08,8.79779017807419e-07,8.43540344506128e-08,6.25289735037617e-09,9.02034419463222e-09,9.36167461612492e-08,3.29150684473557e-08,2.45974435025623e-08,4.56433013895324e-07,3.66060768659104e-08,8.02747627730681e-08,1.66330086859002e-08,0.2
1.072514,1.0639207,0.8993822,0.8702485,0.8733275,1.0613161,0.9304765,1.0744834,0.9387701,0.8830636,0.847877,1.0058799,1.0357172,0.9767454,0.8867455,0.9174527,0.8974001,1.0418705,0.8970434,1.005566,1.001225
32,31,31,32,32,32,32,32,32,32,32,31,31,32,32,32,32,32,32,32,31
0.00170396337508298,0.00158648542073347,0.00143972822251123,0.00155899353449721,0.00142980199383656,0.00155794970175413,0.00151333927073443,0.00139049262205933,0.00138541646165188,0.00181989857048568,0.00141149757695985,0.00144711857469487,0.00194146723977006,0.00130614828366121,0.00144368820916806,0.00165128095675943,0.00140267637567619,0.00147178706828283,0.0016091316770248,0.00154279804619992,0.00160369986442741
2.08433474348216e-07,4.63902247065737e-07,5.63455615923506e-07,9.06151302563656e-07,6.77307845341097e-07,6.45940983989181e-07,1.13523727369514e-08,8.53394711977759e-07,5.51743684887099e-07,1.37476436471962e-08,4.24729068594487e-08,6.41363390997632e-07,6.65393004642312e-09,7.41868728906031e-07,1.68155958752583e-07,3.12428690577266e-07,3.33446687229122e-07,5.31124471840101e-07,3.93106337421343e-09,2.41561653801976e-07,0.1
0.528542,0.5183545,0.4922583,0.5090457,0.5225358,0.5084272,0.4904552,0.4963535,0.5106969,0.4970729,0.5054133,0.5015316,0.4987806,0.5202683,0.5110374,0.506385,0.509164,0.5031606,0.4978148,0.5200459,0.4982977
32,32,32,32,32,32,32,32,32,32,32,32,31,32,32,32,32,32,32,32,31.5
0.0017039633752468,0.00158648542139114,0.00143972822343372,0.00155899353672517,0.00142980199524921,0.00155794970317075,0.00151333927069798,0.00139049262215694,0.0013854164624741,0.00181989856741764,0.00141149757694657,0.00144711857590839,0.00194146723976992,0.0013061482850658,0.00144368820926259,0.00165128095703364,0.00140267637542236,0.0014717870691154,0.00160913167700421,0.0015427980463827,0.00177529945838706
1.44266000366927e-08,6.01420120528798e-08,1.3304532483508e-07,2.78770892685018e-08,1.22089626067667e-07,4.42337231545857e-08,1.38116733883843e-07,1.78267881810354e-07,1.20333768671965e-08,3.20859933664622e-08,1.5667002359614e-07,1.73083148189544e-08,7.15123186253938e-09,2.73895148938701e-08,6.67130559350404e-09,4.62715611893991e-08,4.11129027221423e-08,2.71860685480975e-08,6.17367739756015e-08,3.56359163389957e-09,0.15
2.2091886,2.2892947,2.3243071,2.355736,2.1815148,2.7975211,2.1639652,1.7295051,2.0164211,2.305889,1.9485182,2.6338377,2.8347021,2.2871715,2.2587115,2.2008934,1.9159565,1.94514,2.3850986,2.2371786,2.44353073333333
